date,country,location,site,station,family,species_new,taxon_group,functional_group,ts_no,number,size_class,l,a,b,weight_g,tot_wt_g
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,chaetodontidae,forcipiger_longirostris,forcipiger,#error!,1,1,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,scarinae,chlorurus_sordidus_s,chlor.,#error!,1,3,26,28,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,1,8,11,13,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,acanthuridae,naso_elegans,naso,#error!,1,1,16,18,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,1,7,11,13,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,acanthuridae,ctenochaetus_striatus,ctenochaetus,#error!,1,3,11,13,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,siganidae,siganus_stellatus,siganus,#error!,1,2,26,28,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,siganidae,siganus_sutor,siganus,#error!,1,2,11,13,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,pomacanthidae,centropyge_spp.,centropyge,#error!,1,3,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,chaetodontidae,chaetodon_meyeri,chaetodon,#error!,2,1,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,chaetodontidae,chaetodon_falcula,chaetodon,#error!,2,1,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,chaetodontidae,chaetodon_auriga,chaetodon,#error!,2,2,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,chaetodontidae,hemitaurichthys_zoster,hemitaurichthys,#error!,2,6,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,chaetodontidae,chaetodon_guttatissimus,chaetodon,#error!,2,6,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,chaetodontidae,chaetodon_kleinii,chaetodon,#error!,2,2,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,chaetodontidae,chaetodon_zanzibarensis,chaetodon,#error!,2,2,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,chaetodontidae,chaetodon_melannotus,chaetodon,#error!,2,4,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,chaetodontidae,chaetodon_trifascialis,chaetodon,#error!,2,1,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,chaetodontidae,chaetodon_trifasciatus,chaetodon,#error!,2,5,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,chaetodontidae,forcipiger_longirostris,forcipiger,#error!,2,2,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,epinephilidae,cephalopholis_argus,cephalopholis,#error!,2,1,21,23,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,epinephilidae,cephalopholis_argus,cephalopholis,#error!,2,1,26,28,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,lutjanidae,lutjanus_fulviflamma,lutjanus,#error!,2,1,21,23,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,scarinae,chlorurus_strongylocephalus_s,chlor.,#error!,2,1,21,23,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,scarinae,chlorurus_sordidus_s,chlor.,#error!,2,5,16,18,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,scarinae,chlorurus_sordidus_s,chlor.,#error!,2,2,21,23,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,scarinae,chlorurus_sordidus_s,chlor.,#error!,2,3,26,28,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,2,1,11,13,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,acanthuridae,naso_elegans,naso,#error!,2,1,16,18,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,acanthuridae,naso_elegans,naso,#error!,2,1,21,23,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,2,6,11,13,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,siganidae,siganus_stellatus,siganus,#error!,2,2,26,28,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,siganidae,siganus_stellatus,siganus,#error!,2,2,21,23,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza1,pomacanthidae,centropyge_spp.,centropyge,#error!,2,1,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,chaetodontidae,chaetodon_auriga,chaetodon,#error!,3,2,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,chaetodontidae,chaetodon_falcula,chaetodon,#error!,3,2,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,chaetodontidae,chaetodon_lunula,chaetodon,#error!,3,2,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,chaetodontidae,chaetodon_meyeri,chaetodon,#error!,3,1,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,chaetodontidae,chaetodon_trifasciatus,chaetodon,#error!,3,4,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,chaetodontidae,hemitaurichthys_zoster,hemitaurichthys,#error!,3,5,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,chaetodontidae,heniochus_sp.,heniochus,#error!,3,2,11,13,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,scarinae,chlorurus_sordidus_s,chlor.,#error!,3,2,16,18,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,scarinae,chlorurus_sordidus_s,chlor.,#error!,3,2,11,13,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,scarinae,scarus_russelli,scarus,#error!,3,1,11,13,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,3,6,11,13,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,acanthuridae,naso_unicornis,naso,#error!,3,2,36,38,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,acanthuridae,naso_vlamingii,naso,#error!,3,6,31,33,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,3,3,11,13,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,haemulidae,plectorhinchus_albovittatus,plectorhinchus,#error!,3,1,91,93,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,haemulidae,plectorhinchus_albovittatus,plectorhinchus,#error!,3,1,101,103,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,chaetodontidae,chaetodon_guttatissimus,chaetodon,#error!,4,3,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,chaetodontidae,chaetodon_lunula,chaetodon,#error!,4,2,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,chaetodontidae,chaetodon_meyeri,chaetodon,#error!,4,1,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,chaetodontidae,chaetodon_melannotus,chaetodon,#error!,4,2,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,chaetodontidae,chaetodon_trifasciatus,chaetodon,#error!,4,6,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,chaetodontidae,forcipiger_longirostris,forcipiger,#error!,4,4,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,epinephilidae,epinephelus_fuscoguttatus,epinephelus,#error!,4,1,56,58,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,lutjanidae,lutjanus_fulviflamma,lutjanus,#error!,4,4,26,28,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,lutjanidae,lutjanus_fulviflamma,lutjanus,#error!,4,1,31,33,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,lutjanidae,macolor_niger,macolor,#error!,4,1,11,13,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,scarinae,scarus_tricolor,scarus,#error!,4,2,26,28,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,4,1,11,13,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,4,6,11,13,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,acanthuridae,ctenochaetus_truncatus,ctenochaetus,#error!,4,2,11,13,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,pomacanthidae,centropyge_spp.,centropyge,#error!,4,2,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,chaetodontidae,chaetodon_meyeri,chaetodon,#error!,5,1,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,chaetodontidae,chaetodon_trifasciatus,chaetodon,#error!,5,4,6,8,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,lethrinidae,monotaxis_grandoculis,monotaxis,#error!,5,1,21,23,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,lutjanidae,lutjanus_fulviflamma,lutjanus,#error!,5,2,16,18,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,lutjanidae,lutjanus_fulviflamma,lutjanus,#error!,5,1,21,23,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,scarinae,chlorurus_sordidus_s,chlor.,#error!,5,5,21,23,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,scarinae,chlorurus_sordidus_s,chlor.,#error!,5,2,16,18,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,scarinae,scarus_tricolor,scarus,#error!,5,1,21,23,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,5,4,11,13,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,acanthuridae,naso_elegans,naso,#error!,5,3,21,23,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,acanthuridae,naso_elegans,naso,#error!,5,2,26,28,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,acanthuridae,naso_elegans,naso,#error!,5,3,11,13,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,acanthuridae,naso_unicornis,naso,#error!,5,1,11,13,NA,NA,NA,NA
2009-10-25,tanzania,mnazi_outers,mnazia,mnaza2,acanthuridae,naso_vlamingii,naso,#error!,5,3,16,18,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,chaetodontidae,chaetodon_auriga,chaetodon,#error!,1,2,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,chaetodontidae,hemitaurichthys_zoster,hemitaurichthys,#error!,1,2,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,chaetodontidae,chaetodon_melannotus,chaetodon,#error!,1,2,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,chaetodontidae,chaetodon_trifasciatus,chaetodon,#error!,1,6,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,chaetodontidae,forcipiger_longirostris,forcipiger,#error!,1,2,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,epinephilidae,cephalopholis_argus,cephalopholis,#error!,1,2,21,23,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,lethrinidae,monotaxis_grandoculis,monotaxis,#error!,1,1,26,28,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,lutjanidae,lutjanus_bohar,lutjanus,#error!,1,1,11,13,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,lutjanidae,lutjanus_fulviflamma,lutjanus,#error!,1,1,31,33,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,lutjanidae,lutjanus_fulviflamma,lutjanus,#error!,1,2,26,28,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,scarinae,hipposcarus_harid,hipposcarus,#error!,1,2,36,38,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,scarinae,chlorurus_strongylocephalus_s,chlor.,#error!,1,1,31,33,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,scarinae,chlorurus_sordidus_s,chlor.,#error!,1,5,11,13,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,scarinae,scarus_tricolor,scarus,#error!,1,1,21,23,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,naso_elegans,naso,#error!,1,4,31,33,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,naso_elegans,naso,#error!,1,2,36,38,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,naso_unicornis,naso,#error!,1,1,41,43,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,naso_vlamingii,naso,#error!,1,1,16,18,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,naso_vlamingii,naso,#error!,1,1,21,23,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,1,5,11,13,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,chaetodontidae,chaetodon_auriga,chaetodon,#error!,2,3,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,chaetodontidae,chaetodon_bennetti,chaetodon,#error!,2,4,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,chaetodontidae,chaetodon_lunula,chaetodon,#error!,2,5,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,chaetodontidae,forcipiger_longirostris,forcipiger,#error!,2,2,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,epinephilidae,cephalopholis_argus,cephalopholis,#error!,2,1,26,28,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,lethrinidae,gnathodentex_aurolineatus,gnathodentex,#error!,2,5,16,18,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,lethrinidae,monotaxis_grandoculis,monotaxis,#error!,2,3,26,28,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,lutjanidae,lutjanus_bohar,lutjanus,#error!,2,1,21,23,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,lutjanidae,lutjanus_fulviflamma,lutjanus,#error!,2,3,21,23,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,lutjanidae,lutjanus_fulviflamma,lutjanus,#error!,2,3,26,28,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,lutjanidae,lutjanus_fulviflamma,lutjanus,#error!,2,1,31,33,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,scarinae,scarus_niger,scarus,#error!,2,1,26,28,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,scarinae,chlorurus_sordidus_s,chlor.,#error!,2,4,26,28,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,scarinae,chlorurus_sordidus_s,chlor.,#error!,2,3,21,23,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,scarinae,chlorurus_sordidus_s,chlor.,#error!,2,5,16,18,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,scarinae,scarus_russelli,scarus,#error!,2,2,21,23,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,acanthurus_lineatus,acanthurus,#error!,2,3,16,18,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,acanthurus_lineatus,acanthurus,#error!,2,6,21,23,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,2,3,11,13,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,acanthurus_leucosternon,acanthurus,#error!,2,2,11,13,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,naso_elegans,naso,#error!,2,3,21,23,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,2,2,11,13,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,ctenochaetus_striatus,ctenochaetus,#error!,2,3,11,13,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,ctenochaetus_truncatus,ctenochaetus,#error!,2,1,11,13,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,siganidae,siganus_stellatus,siganus,#error!,2,2,31,33,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,chaetodontidae,hemitaurichthys_zoster,hemitaurichthys,#error!,3,3,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,chaetodontidae,chaetodon_vagabundus,chaetodon,#error!,3,4,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,chaetodontidae,chaetodon_meyeri,chaetodon,#error!,3,3,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,chaetodontidae,chaetodon_melannotus,chaetodon,#error!,3,4,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,chaetodontidae,chaetodon_trifasciatus,chaetodon,#error!,3,2,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,chaetodontidae,chaetodon_trifascialis,chaetodon,#error!,3,2,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,epinephilidae,cephalopholis_nigripinnis,cephalopholis,#error!,3,1,16,18,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,epinephilidae,epinephelus_fuscoguttatus,epinephelus,#error!,3,1,71,73,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,lutjanidae,lutjanus_fulviflamma,lutjanus,#error!,3,15,21,23,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,lutjanidae,lutjanus_fulviflamma,lutjanus,#error!,3,5,16,18,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,lutjanidae,lutjanus_gibbus,lutjanus,#error!,3,1,21,23,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,lutjanidae,lutjanus_gibbus,lutjanus,#error!,3,3,16,18,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,scarinae,scarus_niger,scarus,#error!,3,2,31,33,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,scarinae,chlorurus_sordidus_s,chlor.,#error!,3,5,26,28,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,scarinae,scarus_tricolor,scarus,#error!,3,1,21,23,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,acanthurus_nigricaudus,acanthurus,#error!,3,1,26,28,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,acanthurus_leucosternon,acanthurus,#error!,3,15,11,13,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,naso_brevirostris_b,naso,#error!,3,10,21,23,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,naso_brevirostris_b,naso,#error!,3,3,26,28,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,naso_brevirostris_s,naso,#error!,3,5,16,18,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,naso_elegans,naso,#error!,3,3,21,23,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,naso_unicornis,naso,#error!,3,3,31,33,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,naso_vlamingii,naso,#error!,3,2,21,23,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,zebrasoma_velifer,zebrasoma,#error!,3,3,11,13,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,3,13,11,13,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,ctenochaetus_striatus,ctenochaetus,#error!,3,13,11,13,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb1,acanthuridae,ctenochaetus_truncatus,ctenochaetus,#error!,3,2,11,13,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,chaetodontidae,chaetodon_auriga,chaetodon,#error!,4,1,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,chaetodontidae,hemitaurichthys_zoster,hemitaurichthys,#error!,4,1,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,chaetodontidae,chaetodon_guttatissimus,chaetodon,#error!,4,2,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,chaetodontidae,chaetodon_kleinii,chaetodon,#error!,4,1,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,chaetodontidae,chaetodon_meyeri,chaetodon,#error!,4,1,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,chaetodontidae,chaetodon_melannotus,chaetodon,#error!,4,2,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,chaetodontidae,chaetodon_trifascialis,chaetodon,#error!,4,1,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,chaetodontidae,chaetodon_trifasciatus,chaetodon,#error!,4,6,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,lethrinidae,gnathodentex_aurolineatus,gnathodentex,#error!,4,1,16,18,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,lethrinidae,gnathodentex_aurolineatus,gnathodentex,#error!,4,2,21,23,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,lethrinidae,monotaxis_grandoculis,monotaxis,#error!,4,1,31,33,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,lutjanidae,lutjanus_fulviflamma,lutjanus,#error!,4,5,26,28,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,lutjanidae,lutjanus_fulviflamma,lutjanus,#error!,4,9,21,23,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,lutjanidae,lutjanus_fulviflamma,lutjanus,#error!,4,6,16,18,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,scarinae,scarus_russelli,scarus,#error!,4,1,16,18,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,scarinae,chlorurus_sordidus_s,chlor.,#error!,4,1,26,28,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,scarinae,scarus_niger,scarus,#error!,4,1,31,33,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,4,2,11,13,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,acanthuridae,acanthurus_nigricaudus,acanthurus,#error!,4,3,21,23,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,4,2,11,13,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,acanthuridae,ctenochaetus_striatus,ctenochaetus,#error!,4,1,11,13,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,chaetodontidae,chaetodon_auriga,chaetodon,#error!,5,2,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,chaetodontidae,hemitaurichthys_zoster,hemitaurichthys,#error!,5,5,6,8,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,lethrinidae,gnathodentex_aurolineatus,gnathodentex,#error!,5,1,16,18,NA,NA,NA,NA
2009-10-26,tanzania,mnaziouterm,mnazib,mnazb2,lutjanidae,lutjanus_ehrenbergi,lutjanus,#error!,5,1,31,33,NA,NA,NA,NA
